,NAME,temp_mean,month,year,temp_mean_full,temp_difference,rain_mean,rain_mean_full,rain_difference,Cost_o_C,Slope,temp_difference_abs,rain_difference_abs,production,total use,ending stock,interaction,dummy
783,Kansas,24.63450685,8,2012,24.50713608,0.127370766,69.43972832,95.05204052,-25.6123122,6.5,1,0.127370766,25.6123122,10779,11225,650,3.262259826,1
784,Minnesota,19.12622277,8,2012,19.0607742,0.065448567,54.93705613,91.12705929,-36.19000316,6.5,1,0.065448567,36.19000316,10779,11225,650,2.368583857,1
785,Missouri,24.69124128,8,2012,23.88876034,0.802480943,59.66782558,104.1510203,-44.48319477,6.5,1,0.802480943,44.48319477,10779,11225,650,35.69691609,1
786,Nebraska,22.74458614,8,2012,21.99901145,0.745574682,26.76673791,81.02969472,-54.26295681,6.5,1,0.745574682,54.26295681,10779,11225,650,40.45708678,1
787,Ohio,21.83850578,8,2012,21.79774133,0.040764452,73.42623641,79.17179749,-5.745561074,6.5,1,0.040764452,5.745561074,10779,11225,650,0.234214651,1
788,South Dakota,21.82063655,8,2012,21.25259372,0.568042831,30.43234398,68.81680212,-38.38445814,6.5,1,0.568042831,38.38445814,10779,11225,650,21.80401625,1
789,Wisconsin,19.46620361,8,2012,19.34231708,0.123886523,59.63618442,97.81545053,-38.17926611,6.5,1,0.123886523,38.17926611,10779,11225,650,4.729896537,1
790,Illinois,22.67750647,8,2013,22.70205446,-0.02454799,37.06529552,85.32009712,-48.25480161,-2.25,0,0.02454799,48.25480161,13763,12675,1837,1.184558382,1
791,Indiana,21.96991403,8,2013,22.20934204,-0.239428007,49.6556556,83.58744827,-33.93179266,-2.25,0,0.239428007,33.93179266,13763,12675,1837,8.124221483,1
792,Iowa,22.16745283,8,2013,21.36846909,0.798983744,40.27838709,105.4467261,-65.16833897,-2.25,0,0.798983744,65.16833897,13763,12675,1837,52.06844343,1
793,Kansas,24.61463199,8,2013,24.50713608,0.107495902,125.5376966,95.05204052,30.48565604,-2.25,0,0.107495902,30.48565604,13763,12675,1837,3.277083104,1
794,Minnesota,19.69757025,8,2013,19.0607742,0.636796047,46.08086503,91.12705929,-45.04619426,-2.25,0,0.636796047,45.04619426,13763,12675,1837,28.68523846,1
795,Missouri,23.70697093,8,2013,23.88876034,-0.181789406,110.3984767,104.1510203,6.247456395,-2.25,0,0.181789406,6.247456395,13763,12675,1837,1.135721385,1
796,Nebraska,23.1565488,8,2013,21.99901145,1.157537347,80.59698363,81.02969472,-0.432711085,-2.25,0,1.157537347,0.432711085,13763,12675,1837,0.500879241,1
797,Ohio,21.21135259,8,2013,21.79774133,-0.58638874,75.77614454,79.17179749,-3.395652944,-2.25,0,0.58638874,3.395652944,13763,12675,1837,1.991172651,1
798,South Dakota,22.07849038,8,2013,21.25259372,0.82589666,65.72713333,68.81680212,-3.089668788,-2.25,0,0.82589666,3.089668788,13763,12675,1837,2.551747133,1
799,Wisconsin,19.73013156,8,2013,19.34231708,0.387814475,71.44386763,97.81545053,-26.3715829,-2.25,0,0.387814475,26.3715829,13763,12675,1837,10.22728158,1
800,Illinois,23.19660916,8,2014,22.70205446,0.494554702,135.2449786,85.32009712,49.9248815,19.5,1,0.494554702,49.9248815,14032,13435,1808,24.6905849,1
801,Indiana,22.49101659,8,2014,22.20934204,0.281674549,131.8319611,83.58744827,48.24451281,19.5,1,0.281674549,48.24451281,14032,13435,1808,13.5892514,1
802,Iowa,21.8529079,8,2014,21.36846909,0.48443881,149.8496019,105.4467261,44.40287586,19.5,1,0.48443881,44.40287586,14032,13435,1808,21.51047632,1
803,Kansas,25.5924169,8,2014,24.50713608,1.085280816,81.38805367,95.05204052,-13.66398684,19.5,1,1.085280816,13.66398684,14032,13435,1808,14.82926279,1
804,Minnesota,19.41663821,8,2014,19.0607742,0.35586401,93.67864825,91.12705929,2.551588961,19.5,1,0.35586401,2.551588961,14032,13435,1808,0.908018681,1
805,Missouri,24.8354593,8,2014,23.88876034,0.946698966,114.4692791,104.1510203,10.31825872,19.5,1,0.946698966,10.31825872,14032,13435,1808,9.768284866,1
806,Nebraska,22.26767989,8,2014,21.99901145,0.268668435,123.6576959,81.02969472,42.62800117,19.5,1,0.268668435,42.62800117,14032,13435,1808,11.45279835,1
807,Ohio,21.6042504,8,2014,21.79774133,-0.193490926,106.6631737,79.17179749,27.49137622,19.5,1,0.193490926,27.49137622,14032,13435,1808,5.319331836,1
808,South Dakota,20.87323181,8,2014,21.25259372,-0.379361908,107.6154067,68.81680212,38.79860462,19.5,1,0.379361908,38.79860462,14032,13435,1808,14.71871266,1
809,Wisconsin,19.51628049,8,2014,19.34231708,0.173963408,136.1636132,97.81545053,38.34816265,19.5,1,0.173963408,38.34816265,14032,13435,1808,6.671177061,1
810,Illinois,22.1328292,8,2015,22.70205446,-0.569225257,74.77820131,85.32009712,-10.54189582,23.5,1,0.569225257,10.54189582,13686,13775,1713,6.000713358,1
811,Indiana,21.5164478,8,2015,22.20934204,-0.692894236,68.73900361,83.58744827,-14.84844465,23.5,1,0.692894236,14.84844465,13686,13775,1713,10.28840172,1
812,Iowa,20.57181467,8,2015,21.36846909,-0.796654412,139.7729578,105.4467261,34.32623173,23.5,1,0.796654412,34.32623173,13686,13775,1713,27.34614396,1
813,Kansas,23.93557333,8,2015,24.50713608,-0.571562754,79.2904406,95.05204052,-15.76159991,23.5,1,0.571562754,15.76159991,13686,13775,1713,9.008743456,1
814,Minnesota,18.65857177,8,2015,19.0607742,-0.402202433,98.65666826,91.12705929,7.52960897,23.5,1,0.402202433,7.52960897,13686,13775,1713,3.028427048,1
815,Missouri,23.00718605,8,2015,23.88876034,-0.881574289,100.7828256,104.1510203,-3.368194767,23.5,1,0.881574289,3.368194767,13686,13775,1713,2.969313909,1
816,Nebraska,21.56780751,8,2015,21.99901145,-0.431203942,73.58599384,81.02969472,-7.443700875,23.5,1,0.431203942,7.443700875,13686,13775,1713,3.20975316,1
817,Ohio,21.117093,8,2015,21.79774133,-0.680648329,65.76829257,79.17179749,-13.40350492,23.5,1,0.680648329,13.40350492,13686,13775,1713,9.123073225,1
818,South Dakota,21.15405773,8,2015,21.25259372,-0.098535986,85.76252588,68.81680212,16.94572376,23.5,1,0.098535986,16.94572376,13686,13775,1713,1.669763594,1
819,Wisconsin,18.947978,8,2015,19.34231708,-0.394339084,105.1874671,97.81545053,7.372016612,23.5,1,0.394339084,7.372016612,13686,13775,1713,2.907074278,1
820,Illinois,24.2826671,8,2016,22.70205446,1.580612638,175.8564054,85.32009712,90.5363083,19.25,1,1.580612638,90.5363083,15153,14500,2409,143.1028331,1
821,Indiana,24.34858225,8,2016,22.20934204,2.139240208,168.8628258,83.58744827,85.27537755,19.25,1,2.139240208,85.27537755,15153,14500,2409,182.4245164,1
822,Iowa,22.35400705,8,2016,21.36846909,0.985537962,156.9498173,105.4467261,51.50309126,19.25,1,0.985537962,51.50309126,15153,14500,2409,50.75825157,1
823,Kansas,24.61635431,8,2016,24.50713608,0.109218228,133.2746867,95.05204052,38.22264615,19.25,1,0.109218228,38.22264615,15153,14500,2409,4.174609695,1
824,Minnesota,20.00171572,8,2016,19.0607742,0.940941517,145.124044,91.12705929,53.99698469,19.25,1,0.940941517,53.99698469,15153,14500,2409,50.80800466,1
825,Missouri,24.8786686,8,2016,23.88876034,0.989908269,172.0702442,104.1510203,67.91922384,19.25,1,0.989908269,67.91922384,15153,14500,2409,67.23380128,1
826,Nebraska,22.03404809,8,2016,21.99901145,0.035036638,67.80500972,81.02969472,-13.22468499,19.25,1,0.035036638,13.22468499,15153,14500,2409,0.463348504,1
827,Ohio,24.4073242,8,2016,21.79774133,2.609582876,110.4165231,79.17179749,31.24472564,19.25,1,2.609582876,31.24472564,15153,14500,2409,81.53570099,1
828,South Dakota,21.75863011,8,2016,21.25259372,0.50603639,74.19334605,68.81680212,5.376543932,19.25,1,0.50603639,5.376543932,15153,14500,2409,2.720726884,1
829,Wisconsin,20.84994677,8,2016,19.34231708,1.507629689,135.7852224,97.81545053,37.96977184,19.25,1,1.507629689,37.96977184,15153,14500,2409,57.24435532,1
830,Illinois,21.39664151,8,2017,22.70205446,-1.305412947,60.68660684,85.32009712,-24.63349028,26.25,1,1.305412947,24.63349028,14153,14300,2273,32.15687715,1
831,Indiana,21.1398476,8,2017,22.20934204,-1.069494436,59.4895815,83.58744827,-24.09786677,26.25,1,1.069494436,24.09786677,14153,14300,2273,25.77253444,1
832,Iowa,19.95351865,8,2017,21.36846909,-1.414950437,101.9181208,105.4467261,-3.528605219,26.25,1,1.414950437,3.528605219,14153,14300,2273,4.992801496,1
833,Kansas,22.69460338,8,2017,24.50713608,-1.812532706,94.42788611,95.05204052,-0.624154406,26.25,1,1.812532706,0.624154406,14153,14300,2273,1.131300274,1
834,Minnesota,17.68390211,8,2017,19.0607742,-1.376872093,127.0152195,91.12705929,35.88816025,26.25,1,1.376872093,35.88816025,14153,14300,2273,49.41340632,1
835,Missouri,22.30163372,8,2017,23.88876034,-1.587126615,132.871907,104.1510203,28.72088663,26.25,1,1.587126615,28.72088663,14153,14300,2273,45.58368357,1
836,Nebraska,20.53506098,8,2017,21.99901145,-1.463950478,116.0320375,81.02969472,35.0023428,26.25,1,1.463950478,35.0023428,14153,14300,2273,51.24169647,1
837,Ohio,20.87270087,8,2017,21.79774133,-0.925040459,58.8396685,79.17179749,-20.33212898,26.25,1,0.925040459,20.33212898,14153,14300,2273,18.80804192,1
838,South Dakota,19.83892701,8,2017,21.25259372,-1.413666707,85.32100552,68.81680212,16.5042034,26.25,1,1.413666707,16.5042034,14153,14300,2273,23.33144288,1
839,Wisconsin,17.95063118,8,2017,19.34231708,-1.391685906,106.8409145,97.81545053,9.025463936,26.25,1,1.391685906,9.025463936,14153,14300,2273,12.56061096,1
840,Illinois,19.46342094,9,2008,19.54163754,-0.078216601,192.6628221,90.0871074,102.5757147,28.75,1,0.078216601,102.5757147,12072,12645,1018,8.0231238,0
841,Indiana,19.86243781,9,2008,19.26944883,0.592988976,99.97651021,85.77476444,14.20174577,28.75,1,0.592988976,14.20174577,12072,12645,1018,8.421478685,0
842,Iowa,17.53385899,9,2008,17.96829023,-0.434431236,100.9919907,84.78071252,16.21127815,28.75,1,0.434431236,16.21127815,12072,12645,1018,7.0426856,0
843,Kansas,19.11117882,9,2008,20.68716745,-1.575988635,101.805562,73.20578974,28.5997723,28.75,1,1.575988635,28.5997723,12072,12645,1018,45.0729161,0
844,Minnesota,14.71010311,9,2008,15.15064179,-0.440538681,89.63033495,75.65814839,13.97218656,28.75,1,0.440538681,13.97218656,12072,12645,1018,6.155288632,0
845,Missouri,19.59379797,9,2008,20.34375349,-0.749955523,212.4726279,109.5257102,102.9469177,28.75,1,0.749955523,102.9469177,12072,12645,1018,77.20560956,0
846,Nebraska,16.76286616,9,2008,17.83772423,-1.07485807,70.52812779,52.69364086,17.83448692,28.75,1,1.07485807,17.83448692,12072,12645,1018,19.16954219,0
847,Ohio,19.46392565,9,2008,18.79912341,0.664802241,60.80493512,80.57227454,-19.76733942,28.75,1,0.664802241,19.76733942,12072,12645,1018,13.14137155,0
848,South Dakota,15.99651992,9,2008,16.97039145,-0.973871521,54.33313847,44.37360725,9.959531214,28.75,1,0.973871521,9.959531214,12072,12645,1018,9.699303813,0
849,Wisconsin,15.91332076,9,2008,15.63561485,0.277705913,66.76293897,84.6631913,-17.90025234,28.75,1,0.277705913,17.90025234,12072,12645,1018,4.971005917,0
850,Illinois,18.76002166,9,2009,19.54163754,-0.781615879,55.05952867,90.0871074,-35.02757873,22.5,1,0.781615879,35.02757873,12954,13025,1635,27.37811172,0
851,Indiana,18.70848835,9,2009,19.26944883,-0.560960478,76.33509819,85.77476444,-9.439666256,22.5,1,0.560960478,9.439666256,12954,13025,1635,5.295279694,0
852,Iowa,17.40149382,9,2009,17.96829023,-0.566796406,41.91396281,84.78071252,-42.86674971,22.5,1,0.566796406,42.86674971,12954,13025,1635,24.29671969,0
853,Kansas,18.39904688,9,2009,20.68716745,-2.288120573,88.59701463,73.20578974,15.39122489,22.5,1,2.288120573,15.39122489,12954,13025,1635,35.21697832,0
854,Minnesota,16.92685357,9,2009,15.15064179,1.77621178,37.08797118,75.65814839,-38.57017721,22.5,1,1.77621178,38.57017721,12954,13025,1635,68.50880313,0
855,Missouri,19.24305669,9,2009,20.34375349,-1.100696802,95.84606977,109.5257102,-13.67964041,22.5,1,1.100696802,13.67964041,12954,13025,1635,15.05713645,0
856,Nebraska,16.48398251,9,2009,17.83772423,-1.35374172,39.2022881,52.69364086,-13.49135276,22.5,1,1.35374172,13.49135276,12954,13025,1635,18.26380708,0
857,Ohio,18.22968583,9,2009,18.79912341,-0.569437586,67.05182017,80.57227454,-13.52045437,22.5,1,0.569437586,13.52045437,12954,13025,1635,7.699054901,0
858,South Dakota,17.40897656,9,2009,16.97039145,0.438585113,35.77106015,44.37360725,-8.602547104,22.5,1,0.438585113,8.602547104,12954,13025,1635,3.772949091,0
859,Wisconsin,16.32473912,9,2009,15.63561485,0.689124271,27.93851856,84.6631913,-56.72467275,22.5,1,0.689124271,56.72467275,12954,13025,1635,39.09034873,0
860,Illinois,19.56772885,9,2010,19.54163754,0.026091306,93.36703893,90.0871074,3.279931536,19.5,1,0.026091306,3.279931536,13160,13440,1116,0.085577698,0
861,Indiana,19.73807073,9,2010,19.26944883,0.468621901,33.07072803,85.77476444,-52.70403641,19.5,1,0.468621901,52.70403641,13160,13440,1116,24.69826576,0
862,Iowa,17.24197023,9,2010,17.96829023,-0.726320005,138.4049106,84.78071252,53.62419805,19.5,1,0.726320005,53.62419805,13160,13440,1116,38.94832779,0
863,Kansas,21.50917844,9,2010,20.68716745,0.822010986,84.04760237,73.20578974,10.84181263,19.5,1,0.822010986,10.84181263,13160,13440,1116,8.912089086,0
864,Minnesota,12.51203991,9,2010,15.15064179,-2.63860188,163.8353933,75.65814839,88.17724495,19.5,1,2.63860188,88.17724495,13160,13440,1116,232.6646443,0
865,Missouri,20.47546802,9,2010,20.34375349,0.131714535,207.4885581,109.5257102,97.96284797,19.5,1,0.131714535,97.96284797,13160,13440,1116,12.90313096,0
866,Nebraska,17.45143602,9,2010,17.83772423,-0.386288211,54.53464569,52.69364086,1.841004831,19.5,1,0.386288211,1.841004831,13160,13440,1116,0.711158463,0
867,Ohio,18.87680629,9,2010,18.79912341,0.077682878,52.93334673,80.57227454,-27.63892781,19.5,1,0.077682878,27.63892781,13160,13440,1116,2.147071452,0
868,South Dakota,15.30772733,9,2010,16.97039145,-1.662664121,84.75881699,44.37360725,40.38520974,19.5,1,1.662664121,40.38520974,13160,13440,1116,67.14703924,0
869,Wisconsin,13.74734682,9,2010,15.63561485,-1.888268025,160.5830223,84.6631913,75.91983099,19.5,1,1.888268025,75.91983099,13160,13440,1116,143.3569893,0
870,Illinois,17.6272329,9,2011,19.54163754,-1.914404643,86.34378868,90.0871074,-3.743318717,20.75,1,1.914404643,3.743318717,12497,12760,672,7.166226732,0
871,Indiana,17.72857823,9,2011,19.26944883,-1.540870603,133.727611,85.77476444,47.95284651,20.75,1,1.540870603,47.95284651,12497,12760,672,73.8891315,0
872,Iowa,15.68315452,9,2011,17.96829023,-2.285135715,40.07780974,84.78071252,-44.70290278,20.75,1,2.285135715,44.70290278,12497,12760,672,102.1521997,0
873,Kansas,19.06056603,9,2011,20.68716745,-1.626601423,34.51026098,73.20578974,-38.69552876,20.75,1,1.626601423,38.69552876,12497,12760,672,62.94220214,0
874,Minnesota,13.94468084,9,2011,15.15064179,-1.205960952,33.6475583,75.65814839,-42.01059009,20.75,1,1.205960952,42.01059009,12497,12760,672,50.66313124,0
875,Missouri,18.34219186,9,2011,20.34375349,-2.001561628,71.35869186,109.5257102,-38.16701831,20.75,1,2.001561628,38.16701831,12497,12760,672,76.39363931,0
876,Nebraska,15.89862425,9,2011,17.83772423,-1.939099977,24.37295144,52.69364086,-28.32068942,20.75,1,1.939099977,28.32068942,12497,12760,672,54.91664819,0
877,Ohio,17.98302806,9,2011,18.79912341,-0.816095353,148.2751589,80.57227454,67.70288432,20.75,1,0.816095353,67.70288432,12497,12760,672,55.25200927,0
878,South Dakota,15.86729951,9,2011,16.97039145,-1.103091936,16.33352301,44.37360725,-28.04008424,20.75,1,1.103091936,28.04008424,12497,12760,672,30.93079082,0
879,Wisconsin,14.02920139,9,2011,15.63561485,-1.606413462,77.45188466,84.6631913,-7.211306645,20.75,1,1.606413462,7.211306645,12497,12760,672,11.58434007,0
880,Illinois,18.30009776,9,2012,19.54163754,-1.241539784,128.3785304,90.0871074,38.29142304,2.5,1,1.241539784,38.29142304,10727,11250,733,47.5403251,0
881,Indiana,17.94645314,9,2012,19.26944883,-1.322995691,128.7954826,85.77476444,43.02071812,2.5,1,1.322995691,43.02071812,10727,11250,733,56.91622468,0
882,Iowa,16.73913118,9,2012,17.96829023,-1.229159055,40.91859799,84.78071252,-43.86211453,2.5,1,1.229159055,43.86211453,10727,11250,733,53.91351524,0
883,Kansas,20.04744424,9,2012,20.68716745,-0.639723212,54.72358127,73.20578974,-18.48220847,2.5,1,0.639723212,18.48220847,10727,11250,733,11.82349776,0
884,Minnesota,13.70558975,9,2012,15.15064179,-1.445052048,15.85866012,75.65814839,-59.79948827,2.5,1,1.445052048,59.79948827,10727,11250,733,86.41337298,0
885,Missouri,19.43524273,9,2012,20.34375349,-0.908510756,135.6695698,109.5257102,26.14385959,2.5,1,0.908510756,26.14385959,10727,11250,733,23.75197764,0
886,Nebraska,17.78397972,9,2012,17.83772423,-0.053744505,12.35612491,52.69364086,-40.33751595,2.5,1,0.053744505,40.33751595,10727,11250,733,2.167919832,0
887,Ohio,17.58600808,9,2012,18.79912341,-1.213115335,123.8940916,80.57227454,43.3218171,2.5,1,1.213115335,43.3218171,10727,11250,733,52.55436065,0
888,South Dakota,17.18343412,9,2012,16.97039145,0.213042676,6.323074398,44.37360725,-38.05053285,2.5,1,0.213042676,38.05053285,10727,11250,733,8.106387348,0
889,Wisconsin,14.18167451,9,2012,15.63561485,-1.453940339,40.09988434,84.6631913,-44.56330696,2.5,1,1.453940339,44.56330696,10727,11250,733,64.79238962,0
890,Illinois,20.38082135,9,2013,19.54163754,0.839183815,45.89191375,90.0871074,-44.19519365,21,1,0.839183815,44.19519365,13843,12675,1855,37.0878912,0
891,Indiana,19.48869678,9,2013,19.26944883,0.219247947,84.85328791,85.77476444,-0.921476532,21,1,0.219247947,0.921476532,13843,12675,1855,0.202031838,0
892,Iowa,19.30291608,9,2013,17.96829023,1.334625845,49.88128136,84.78071252,-34.89943117,21,1,1.334625845,34.89943117,13843,12675,1855,46.57768282,0
893,Kansas,22.29000759,9,2013,20.68716745,1.602840135,68.71513993,73.20578974,-4.490649813,21,1,1.602840135,4.490649813,13843,12675,1855,7.197793753,0
894,Minnesota,16.18653117,9,2013,15.15064179,1.035889379,66.8774242,75.65814839,-8.780724187,21,1,1.035889379,8.780724187,13843,12675,1855,9.095858923,0
895,Missouri,21.55067587,9,2013,20.34375349,1.206922384,67.01832558,109.5257102,-42.50738459,21,1,1.206922384,42.50738459,13843,12675,1855,51.30311394,0
896,Nebraska,19.99900611,9,2013,17.83772423,2.161281881,59.67242829,52.69364086,6.978787426,21,1,2.161281881,6.978787426,13843,12675,1855,15.08312681,0
897,Ohio,18.20452218,9,2013,18.79912341,-0.594601229,72.66296796,80.57227454,-7.909306576,21,1,0.594601229,7.909306576,13843,12675,1855,4.702883409,0
898,South Dakota,18.97799466,9,2013,16.97039145,2.007603216,51.0732481,44.37360725,6.699640851,21,1,2.007603216,6.699640851,13843,12675,1855,13.45022052,0
899,Wisconsin,15.83754173,9,2013,15.63561485,0.201926881,54.7340645,84.6631913,-29.9291268,21,1,0.201926881,29.9291268,13843,12675,1855,6.043495217,0
900,Illinois,18.13827958,9,2014,19.54163754,-1.40335796,106.0403398,90.0871074,15.95323243,21,1,1.40335796,15.95323243,14395,13605,2002,22.38809571,0
901,Indiana,17.83509268,9,2014,19.26944883,-1.43435615,91.73889354,85.77476444,5.964129095,21,1,1.43435615,5.964129095,14395,13605,2002,8.554685245,0
902,Iowa,16.72630603,9,2014,17.96829023,-1.241984199,112.9028656,84.78071252,28.12215311,21,1,1.241984199,28.12215311,14395,13605,2002,34.92726982,0
903,Kansas,20.15784461,9,2014,20.68716745,-0.529322844,79.99218628,73.20578974,6.786396544,21,1,0.529322844,6.786396544,14395,13605,2002,3.592194717,0
904,Minnesota,14.52934009,9,2014,15.15064179,-0.621301706,62.58427086,75.65814839,-13.07387753,21,1,0.621301706,13.07387753,14395,13605,2002,8.122822416,0
905,Missouri,19.53865988,9,2014,20.34375349,-0.805093605,104.4187791,109.5257102,-5.106931105,21,1,0.805093605,5.106931105,14395,13605,2002,4.111557572,0
906,Nebraska,17.11262762,9,2014,17.83772423,-0.725096604,68.23401669,52.69364086,15.54037583,21,1,0.725096604,15.54037583,14395,13605,2002,11.26827374,0
907,Ohio,17.80501287,9,2014,18.79912341,-0.99411054,57.64436438,80.57227454,-22.92791016,21,1,0.99411054,22.92791016,14395,13605,2002,22.79287715,0
908,South Dakota,15.99739563,9,2014,16.97039145,-0.972995812,41.63604999,44.37360725,-2.737557263,21,1,0.972995812,2.737557263,14395,13605,2002,2.663631751,0
909,Wisconsin,14.54749763,9,2014,15.63561485,-1.088117213,103.9425205,84.6631913,19.2793292,21,1,1.088117213,19.2793292,14395,13605,2002,20.97816995,0
